118, 13360 57 43 32;
119, 13392 57 0 64;
120, 13456 66 71 64;
121, 13520 66 0 0;
122, 13520 78 112 74;
123, 13594 78 0 0;
124, 13594 65 86 203;
125, 13797 65 0 0;
126, 13797 66 84 43;
127, 13840 66 0 0;
128, 13840 78 114 282;
129, 14122 78 0 0;
130, 14122 77 108 571;
131, 14693 77 0 139;
132, 14832 57 82 160;
133, 14992 57 0 90;
134, 15082 56 82 43;
135, 15125 56 0 0;
136, 15125 55 72 128;
137, 15253 55 0 0;
138, 15253 57 65 187;
139, 15440 57 0 0;
140, 15440 56 73 58;
141, 15498 56 0 0;
142, 15498 55 78 86;
143, 15584 55 0 0;
144, 15584 56 63 48;
145, 15632 56 0 0;
146, 15632 57 66 202;
147, 15834 57 0 0;
148, 15834 59 83 32;
149, 15866 59 0 86;
150, 15952 55 78 74;
151, 16026 55 0 0;
152, 16026 56 77 48;
153, 16074 56 0 0;
154, 16074 57 70 48;
155, 16122 57 0 43;
156, 16165 76 94 75;
157, 16240 76 0 389;
158, 16629 65 94 128;
159, 16757 65 0 139;
160, 16896 67 94 160;
161, 17056 67 0 0;
162, 17056 66 84 229;
163, 17285 66 0 373;
164, 17658 61 75 112;
165, 17770 61 0 0;
166, 17770 59 78 59;
167, 17829 59 0 96;
168, 17925 63 94 91;
169, 18016 63 0 0;
170, 18016 62 90 58;
171, 18074 62 0 0;
172, 18074 74 91 102;
173, 18176 74 0 0;
174, 18176 62 79 48;
175, 18224 62 0 0;
176, 18224 75 95 53;
177, 18277 75 0 0;
178, 18277 62 80 48;
179, 18325 62 0 0;
180, 18325 61 88 139;
181, 18464 61 0 0;
182, 18464 62 69 474;
183, 18938 62 0 0;
184, 18938 61 92 139;
185, 19077 61 0 197;
186, 19274 58 99 70;
187, 19344 58 0 0;
188, 19344 65 84 64;
189, 19408 65 0 0;
190, 19408 67 83 58;
191, 19466 67 0 0;
192, 19466 66 74 171;
193, 19637 66 0 197;
194, 19834 66 82 70;
195, 19904 66 0 0;
196, 19904 54 80 37;
197, 19941 54 0 0;
198, 19941 66 76 171;
199, 20112 66 0 0;
200, 20112 47 68 106;
201, 20218 47 0 0;
202, 20218 66 68 118;
203, 20336 66 0 389;
204, 20725 44 81 37;
205, 20762 44 0 432;
206, 21194 56 84 80;
207, 21274 56 0 182;
208, 21456 77 88 53;
209, 21509 77 0 91;
210, 21600 56 79 272;
211, 21872 56 0 37;
212, 21909 55 65 43;
213, 21952 55 0 53;
214, 22005 55 87 347;
215, 22352 55 0 213;
216, 22565 54 78 91;
217, 22656 54 0 234;
218, 22890 57 89 208;
219, 23098 57 0 96;
220, 23194 56 84 48;
221, 23242 56 0 0;
222, 23242 55 80 32;
223, 23274 55 0 262;
224, 23536 55 74 85;
225, 23621 55 0 0;
226, 23621 54 75 133;
227, 23754 54 0 0;
228, 23754 78 89 43;
229, 23797 78 0 0;
230, 23797 54 89 59;
231, 23856 54 0 96;
232, 23952 55 85 384;
233, 24336 55 0 0;
234, 24336 54 70 122;
235, 24458 54 0 0;
236, 24458 56 77 48;
237, 24506 56 0 0;
238, 24506 55 75 219;
239, 24725 55 0 0;
240, 24725 54 86 37;
241, 24762 54 0 123;
242, 24885 55 74 357;
243, 25242 55 0 416;
244, 25658 65 98 262;
245, 25920 65 0 0;
246, 25920 66 83 26;
247, 25946 66 0 0;
248, 25946 79 106 91;
249, 26037 79 0 0;
250, 26037 78 120 411;
251, 26448 78 0 154;
252, 26602 78 67 32;
253, 26634 78 0 155;
254, 26789 62 80 101;
255, 26890 62 0 0;
256, 26890 61 89 70;
257, 26960 61 0 0;
258, 26960 79 96 85;
259, 27045 79 0 0;
260, 27045 60 76 85;
261, 27130 60 0 32;
262, 27162 61 84 368;
263, 27530 61 0 0;
264, 27530 73 83 32;
265, 27562 73 0 0;
266, 27562 62 89 27;
267, 27589 62 0 0;
268, 27589 61 78 53;
269, 27642 61 0 0;
270, 27642 62 73 86;
271, 27728 62 0 0;
272, 27728 61 69 112;
273, 27840 61 0 0;
274, 27840 62 77 101;
275, 27941 62 0 384;
276, 28325 56 84 197;
277, 28522 56 0 80;
278, 28602 58 87 54;
279, 28656 58 0 0;
280, 28656 57 90 58;
281, 28714 57 0 0;
282, 28714 56 90 59;
283, 28773 56 0 0;
284, 28773 57 85 427;
285, 29200 57 0 101;
286, 29301 57 86 80;
287, 29381 57 0 0;
288, 29381 56 91 43;
289, 29424 56 0 0;
290, 29424 57 92 213;
291, 29637 57 0 1035;
292, 30672 52 66 96;
293, 30768 52 0 64;
294, 30832 57 83 48;
295, 30880 57 0 154;
296, 31034 53 65 176;
297, 31210 53 0 118;
298, 31328 56 80 48;
299, 31376 56 0 74;
300, 31450 53 62 75;
301, 31525 53 0 133;
302, 31658 56 92 48;
303, 31706 56 0 118;
304, 31824 54 89 218;
305, 32042 54 0 0;
306, 32042 55 80 80;
307, 32122 55 0 43;
308, 32165 56 69 256;
309, 32421 56 0 101;
310, 32522 56 85 59;
311, 32581 56 0 0;
312, 32581 54 83 267;
313, 32848 54 0 0;
314, 32848 55 84 53;
315, 32901 55 0 176;
316, 33077 54 80 171;
317, 33248 54 0 0;
318, 33248 57 63 37;
319, 33285 57 0 176;
320, 33461 53 80 69;
321, 33530 53 0 0;
322, 33530 54 75 112;
323, 33642 54 0 0;
324, 33642 55 86 240;
325, 33882 55 0 320;
326, 34202 55 81 118;
327, 34320 55 0 0;
328, 34320 74 93 80;
329, 34400 74 0 0;
330, 34400 55 92 42;
331, 34442 55 0 203;
332, 34645 62 69 59;
333, 34704 62 0 0;
334, 34704 76 102 229;
335, 34933 76 0 0;
336, 34933 62 69 69;
337, 35002 62 0 0;
338, 35002 63 73 80;
339, 35082 63 0 0;
340, 35082 61 75 80;
341, 35162 61 0 0;
342, 35162 60 88 54;
343, 35216 60 0 0;
344, 35216 59 83 106;
345, 35322 59 0 0;
346, 35322 58 90 75;
347, 35397 58 0 373;
348, 35770 78 108 176;
349, 35946 78 0 0;
350, 35946 66 70 112;
351, 36058 66 0 0;
352, 36058 79 107 75;
353, 36133 79 0 0;
354, 36133 78 115 192;
355, 36325 78 0 0;
356, 36325 66 108 75;
357, 36400 66 0 0;
358, 36400 65 104 48;
359, 36448 65 0 0;
360, 36448 76 112 133;
361, 36581 76 0 645;
362, 37226 46 65 32;
363, 37258 46 0 59;
364, 37317 61 82 117;
365, 37434 61 0 0;
366, 37434 60 79 59;
367, 37493 60 0 0;
368, 37493 61 92 373;
369, 37866 61 0 560;
370, 38426 59 95 480;
371, 38906 59 0 0;
372, 38906 58 90 187;
373, 39093 58 0 0;
374, 39093 57 98 48;
375, 39141 57 0 0;
376, 39141 76 97 43;
377, 39184 76 0 405;
378, 39589 67 85 75;
379, 39664 67 0 0;
380, 39664 66 80 160;
381, 39824 66 0 0;
382, 39824 65 75 64;
383, 39888 65 0 0;
384, 39888 64 93 90;
385, 39978 64 0 0;
386, 39978 67 86 123;
387, 40101 67 0 0;
388, 40101 66 67 213;
389, 40314 66 0 283;
390, 40597 78 42 37;
391, 40634 78 0 224;
392, 40858 57 87 150;
393, 41008 57 0 0;
394, 41008 58 84 96;
395, 41104 58 0 202;
396, 41306 58 88 86;
397, 41392 58 0 277;
398, 41669 41 92 155;
399, 41824 41 0 362;
400, 42186 65 85 48;
401, 42234 65 0 0;
402, 42234 77 103 96;
403, 42330 77 0 0;
404, 42330 76 98 43;
405, 42373 76 0 0;
406, 42373 64 100 181;
407, 42554 64 0 0;
408, 42554 79 111 118;
409, 42672 79 0 0;
410, 42672 78 112 405;
411, 43077 78 0 0;
412, 43077 74 97 139;
413, 43216 74 0 0;
414, 43216 68 78 64;
415, 43280 68 0 0;
416, 43280 67 68 144;
417, 43424 67 0 0;
418, 43424 66 56 101;
419, 43525 66 0 0;
420, 43525 64 90 160;
421, 43685 64 0 0;
422, 43685 67 82 37;
423, 43722 67 0 0;
424, 43722 68 81 59;
425, 43781 68 0 0;
426, 43781 67 86 277;
427, 44058 67 0 246;
428, 44304 61 80 42;
429, 44346 61 0 0;
430, 44346 62 89 150;
431, 44496 62 0 101;
432, 44597 75 110 91;
433, 44688 75 0 0;
434, 44688 74 99 266;
435, 44954 74 0 0;
436, 44954 61 69 59;
437, 45013 61 0 0;
438, 45013 62 80 59;
439, 45072 62 0 0;
440, 45072 74 105 117;
441, 45189 74 0 0;
442, 45189 73 75 37;
443, 45226 73 0 0;
444, 45226 62 79 256;
445, 45482 62 0 0;
446, 45482 61 87 251;
447, 45733 61 0 581;
448, 46314 63 90 155;
449, 46469 63 0 277;
450, 46746 58 80 48;
451, 46794 58 0 0;
452, 46794 70 87 198;
453, 46992 70 0 0;
454, 46992 59 71 96;
455, 47088 59 0 53;
456, 47141 58 75 149;
457, 47290 58 0 107;
458, 47397 56 82 96;
459, 47493 56 0 0;
460, 47493 59 95 37;
461, 47530 59 0 288;
462, 47818 56 88 27;
463, 47845 56 0 48;
464, 47893 44 84 80;
465, 47973 44 0 0;
466, 47973 42 82 107;
467, 48080 42 0 272;
468, 48352 66 84 170;
469, 48522 66 0 0;
470, 48522 65 87 203;
471, 48725 65 0 0;
472, 48725 63 97 144;
473, 48869 63 0 0;
474, 48869 67 89 43;
475, 48912 67 0 0;
476, 48912 66 81 224;
477, 49136 66 0 0;
478, 49136 78 111 53;
479, 49189 78 0 544;
480, 49733 63 71 96;
481, 49829 63 0 149;
482, 49978 60 95 288;
483, 50266 60 0 0;
484, 50266 61 88 75;
485, 50341 61 0 0;
486, 50341 60 86 192;
487, 50533 60 0 0;
488, 50533 61 79 587;
489, 51120 61 0 0;
490, 51120 62 81 53;
491, 51173 62 0 0;
492, 51173 61 88 256;
493, 51429 61 0 0;
494, 51429 74 108 299;
495, 51728 74 0 0;
496, 51728 62 88 181;
497, 51909 62 0 0;
498, 51909 61 83 75;
499, 51984 61 0 0;
500, 51984 62 78 160;
501, 52144 62 0 0;
502, 52144 61 87 288;
503, 52432 61 0 0;
504, 52432 62 97 138;
505, 52570 62 0 0;
506, 52570 61 94 320;
507, 52890 61 0 0;
508, 52890 73 96 32;
509, 52922 73 0 0;
510, 52922 61 90 256;
511, 53178 61 0 0;
512, 53178 60 59 54;
513, 53232 60 0 0;
514, 53232 61 64 80;
515, 53312 61 0 0;
516, 53312 73 91 112;
517, 53424 73 0 0;
518, 53424 62 81 138;
519, 53562 62 0 0;
520, 53562 61 69 80;
521, 53642 61 0 0;
522, 53642 60 64 182;
523, 53824 60 0 0;
524, 53824 61 80 32;
525, 53856 61 0 0;
526, 53856 60 74 37;
527, 53893 60 0 0;
528, 53893 61 66 235;
529, 54128 61 0 0;
530, 54128 60 73 416;
531, 54544 60 0 0;
532, 54544 59 82 357;
533, 54901 59 0 0;
534, 54901 58 77 101;
535, 55002 58 0 91;
536, 55093 57 91 197;
537, 55290 57 0 192;
538, 55482 60 100 139;
539, 55621 60 0 0;
540, 55621 67 91 107;
541, 55728 67 0 0;
542, 55728 66 82 96;
543, 55824 66 0 0;
544, 55824 65 77 53;
545, 55877 65 0 0;
546, 55877 64 72 37;
547, 55914 64 0 0;
548, 55914 65 77 86;
549, 56000 65 0 0;
550, 56000 66 77 74;
551, 56074 66 0 0;
552, 56074 65 75 278;
553, 56352 65 0 0;
554, 56352 77 104 208;
555, 56560 77 0 778;
556, 57338 43 67 128;
557, 57466 43 0 539;
558, 58005 56 82 59;
559, 58064 56 0 149;
560, 58213 67 83 405;
561, 58618 67 0 0;
562, 58618 65 86 187;
563, 58805 65 0 0;
564, 58805 66 69 96;
565, 58901 66 0 0;
566, 58901 65 78 267;
567, 59168 65 0 0;
568, 59168 66 80 32;
569, 59200 66 0 106;
570, 59306 66 61 123;
571, 59429 66 0 155;
572, 59584 41 100 218;
573, 59802 41 0 395;
574, 60197 67 97 459;
575, 60656 67 0 0;
576, 60656 72 110 58;
577, 60714 72 0 0;
578, 60714 71 113 75;
579, 60789 71 0 0;
580, 60789 70 108 64;
581, 60853 70 0 0;
582, 60853 69 100 187;
583, 61040 69 0 96;
584, 61136 67 95 202;
585, 61338 67 0 0;
586, 61338 66 91 118;
587, 61456 66 0 0;
588, 61456 76 104 58;
589, 61514 76 0 0;
590, 61514 65 87 134;
591, 61648 65 0 0;
592, 61648 66 95 96;
593, 61744 66 0 0;
594, 61744 64 88 138;
595, 61882 64 0 0;
596, 61882 68 100 75;
597, 61957 68 0 0;
598, 61957 67 92 272;
599, 62229 67 0 0;
600, 62229 66 84 112;
601, 62341 66 0 373;
602, 62714 67 98 203;
603, 62917 67 0 0;
604, 62917 66 84 213;
605, 63130 66 0 0;
606, 63130 67 84 43;
607, 63173 67 0 0;
608, 63173 71 109 96;
609, 63269 71 0 0;
610, 63269 70 111 107;
611, 63376 70 0 0;
612, 63376 69 102 170;
613, 63546 69 0 0;
614, 63546 66 94 75;
615, 63621 66 0 0;
616, 63621 79 103 43;
617, 63664 79 0 0;
618, 63664 67 89 42;
619, 63706 67 0 0;
620, 63706 66 86 43;
621, 63749 66 0 0;
622, 63749 65 93 107;
623, 63856 65 0 0;
624, 63856 66 91 64;
625, 63920 66 0 0;
626, 63920 79 98 85;
627, 64005 79 0 0;
628, 64005 65 88 219;
629, 64224 65 0 0;
630, 64224 72 107 48;
631, 64272 72 0 0;
632, 64272 71 106 53;
633, 64325 71 0 0;
634, 64325 70 109 128;
635, 64453 70 0 0;
636, 64453 69 100 43;
637, 64496 69 0 0;
638, 64496 70 105 32;
639, 64528 70 0 0;
640, 64528 69 104 101;
641, 64629 69 0 0;
642, 64629 67 99 133;
643, 64762 67 0 395;
644, 65157 63 89 37;
645, 65194 63 0 0;
646, 65194 62 88 640;
647, 65834 62 0 64;
648, 65898 60 91 27;
649, 65925 60 0 0;
650, 65925 59 90 128;
651, 66053 59 0 0;
652, 66053 60 78 245;
653, 66298 60 0 246;
654, 66544 58 74 42;
655, 66586 58 0 75;
656, 66661 59 82 155;
657, 66816 59 0 112;
658, 66928 58 82 53;
659, 66981 58 0 0;
660, 66981 57 81 48;
661, 67029 57 0 0;
662, 67029 58 72 37;
663, 67066 58 0 502;
664, 67568 67 98 298;
665, 67866 67 0 0;
666, 67866 66 87 48;
667, 67914 66 0 0;
668, 67914 67 67 128;
669, 68042 67 0 0;
670, 68042 71 98 80;
671, 68122 71 0 0;
672, 68122 70 92 54;
673, 68176 70 0 0;
674, 68176 67 101 181;
675, 68357 67 0 229;
676, 68586 60 84 347;
677, 68933 60 0 0;
678, 68933 58 85 32;
679, 68965 58 0 176;
680, 69141 58 69 69;
681, 69210 58 0 214;
682, 69424 58 92 42;
683, 69466 58 0 1056;
684, 70522 57 85 139;
685, 70661 57 0 757;
686, 71418 58 85 32;
687, 71450 58 0 822;
688, 72272 75 100 80;
689, 72352 75 0 0;
690, 72352 61 90 282;
691, 72634 61 0 0;
692, 72634 65 81 75;
693, 72709 65 0 928;
694, 73637 58 91 144;
695, 73781 58 0 0;
696, 73781 57 87 123;
697, 73904 57 0 234;
698, 74138 73 97 54;
699, 74192 73 0 0;
700, 74192 72 97 181;
701, 74373 72 0 395;
702, 74768 76 99 138;
703, 74906 76 0 854;
704, 75760 61 84 181;
705, 75941 61 0 53;
706, 75994 59 80 214;
707, 76208 59 0 0;
708, 76208 45 69 149;
709, 76357 45 0 539;
710, 76896 64 76 240;
711, 77136 64 0 0;
712, 77136 66 91 320;
713, 77456 66 0 0;
714, 77456 78 104 48;
715, 77504 78 0 0;
716, 77504 67 103 186;
717, 77690 67 0 0;
718, 77690 57 92 128;
719, 77818 57 0 171;
720, 77989 60 77 144;
721, 78133 60 0 832;
722, 78965 62 81 80;
723, 79045 62 0 549;
724, 79594 66 110 80;
725, 79674 66 0 1014;
726, 80688 42 96 37;
727, 80725 42 0 517;
728, 81242 43 96 48;
729, 81290 43 0 1158;
730, 82448 68 71 138;
731, 82586 68 0 406;
732, 82992 63 104 256;
733, 83248 63 0 0;
734, 83248 62 106 42;
735, 83290 62 0 1136;
736, 84426 64 110 59;
737, 84485 64 0 0;
738, 84485 63 108 181;
739, 84666 63 0 32;
740, 84698 40 92 86;
741, 84784 40 0 762;
742, 85546 74 102 38;
743, 85584 74 0 42;
744, 85626 74 102 64;
745, 85690 74 0 1206;
746, 86896 78 116 224;
747, 87120 78 0 341;
748, 87461 66 97 107;
749, 87568 66 0 0;
750, 87568 64 90 64;
751, 87632 64 0 757;
752, 88389 55 68 85;
753, 88474 55 0 0;
754, 88474 41 88 64;
755, 88538 41 0 203;
756, 88741 59 99 43;
757, 88784 59 0 293;
758, 89077 63 101 112;
759, 89189 63 0 192;
760, 89381 78 108 43;
761, 89424 78 0 0;
762, 89424 77 115 320;
763, 89744 77 0 0;
764, 89744 76 121 293;
765, 90037 76 0 795;
766, 90832 63 109 133;
767, 90965 63 0 0;
768, 90965 45 93 91;
769, 91056 45 0 229;
770, 91285 74 111 277;
771, 91562 74 0 219;
772, 91781 70 104 117;
773, 91898 70 0 0;
774, 91898 78 111 96;
775, 91994 78 0 0;
776, 91994 66 91 80;
777, 92074 66 0 0;
778, 92074 69 102 112;
779, 92186 69 0 0;
780, 92186 68 97 107;
781, 92293 68 0 0;
782, 92293 49 91 128;
783, 92421 49 0 0;
784, 92421 68 97 277;
785, 92698 68 0 342;
786, 93040 66 108 69;
787, 93109 66 0 0;
788, 93109 65 102 37;
789, 93146 65 0 0;
790, 93146 64 105 75;
791, 93221 64 0 0;
792, 93221 75 107 96;
793, 93317 75 0 48;
794, 93365 63 89 123;
795, 93488 63 0 0;
796, 93488 64 93 346;
797, 93834 64 0 0;
798, 93834 76 111 86;
799, 93920 76 0 0;
800, 93920 75 111 90;
801, 94010 75 0 0;
802, 94010 74 104 102;
803, 94112 74 0 0;
804, 94112 76 106 69;
805, 94181 76 0 0;
806, 94181 46 110 117;
807, 94298 46 0 0;
808, 94298 76 116 230;
809, 94528 76 0 0;
810, 94528 63 108 64;
811, 94592 63 0 0;
812, 94592 64 84 320;
813, 94912 64 0 0;
814, 94912 76 116 80;
815, 94992 76 0 352;
816, 95344 67 77 80;
817, 95424 67 0 485;
818, 95909 68 103 64;
819, 95973 68 0 0;
820, 95973 69 101 160;
821, 96133 69 0 107;
822, 96240 67 100 101;
823, 96341 67 0 384;
824, 96725 67 105 261;
825, 96986 67 0 214;
826, 97200 66 96 80;
827, 97280 66 0 0;
828, 97280 67 90 165;
829, 97445 67 0 37;
830, 97482 78 111 43;
831, 97525 78 0 0;
832, 97525 77 115 416;
833, 97941 77 0 0;
834, 97941 48 94 37;
835, 97978 48 0 870;
836, 98848 78 99 112;
837, 98960 78 0 0;
838, 98960 74 104 122;
839, 99082 74 0 0;
840, 99082 73 101 240;
841, 99322 73 0 683;
842, 100005 77 79 139;
843, 100144 77 0 0;
844, 100144 76 85 458;
845, 100602 76 0 550;
846, 101152 76 83 378;
847, 101530 76 0 390;
848, 101920 76 88 69;
849, 101989 76 0 0;
850, 101989 77 84 181;
851, 102170 77 0 0;
852, 102170 76 80 43;
853, 102213 76 0 0;
854, 102213 75 78 123;
855, 102336 75 0 0;
856, 102336 65 68 69;
857, 102405 65 0 352;
858, 102757 74 98 267;
859, 103024 74 0 480;
860, 103504 78 87 64;
861, 103568 78 0 0;
862, 103568 76 86 213;
863, 103781 76 0 0;
864, 103781 77 98 32;
865, 103813 77 0 0;
866, 103813 78 96 32;
867, 103845 78 0 0;
868, 103845 77 96 43;
869, 103888 77 0 0;
870, 103888 76 94 138;
871, 104026 76 0 0;
872, 104026 75 98 43;
873, 104069 75 0 0;
874, 104069 76 103 43;
875, 104112 76 0 0;
876, 104112 77 104 74;
877, 104186 77 0 0;
878, 104186 76 98 32;
879, 104218 76 0 0;
880, 104218 75 92 176;
881, 104394 75 0 0;
882, 104394 76 100 507;
883, 104901 76 0 352;
884, 105253 58 97 181;
885, 105434 58 0 43;
886, 105477 79 85 213;
887, 105690 79 0 0;
888, 105690 67 86 150;
889, 105840 67 0 42;
890, 105882 78 85 139;
891, 106021 78 0 0;
892, 106021 77 82 91;
893, 106112 77 0 144;
894, 106256 72 97 160;
895, 106416 72 0;
