0, 704 54 73 37;
1, 741 54 0 181;
2, 922 67 78 75;
3, 997 67 0 0;
4, 997 68 78 117;
5, 1114 68 0 0;
6, 1114 96 72 32;
7, 1146 96 0 59;
8, 1205 58 78 37;
9, 1242 58 0 0;
10, 1242 59 97 123;
11, 1365 59 0 0;
12, 1365 64 80 27;
13, 1392 64 0 0;
14, 1392 65 85 74;
15, 1466 65 0 0;
16, 1466 67 86 59;
17, 1525 67 0 0;
18, 1525 95 88 53;
19, 1578 95 0 70;
20, 1648 59 84 42;
21, 1690 59 0 0;
22, 1690 79 102 91;
23, 1781 79 0 0;
24, 1781 61 75 80;
25, 1861 61 0 0;
26, 1861 66 74 155;
27, 2016 66 0 0;
28, 2016 67 64 144;
29, 2160 67 0 0;
30, 2160 65 98 202;
31, 2362 65 0 0;
32, 2362 78 52 43;
33, 2405 78 0 0;
34, 2405 77 52 96;
35, 2501 77 0 0;
36, 2501 78 32 256;
37, 2757 78 0 0;
38, 2757 66 83 299;
39, 3056 66 0 0;
40, 3056 65 81 96;
41, 3152 65 0 0;
42, 3152 67 79 58;
43, 3210 67 0 0;
44, 3210 95 79 70;
45, 3280 95 0 0;
46, 3280 66 65 133;
47, 3413 66 0 0;
48, 3413 78 104 192;
49, 3605 78 0 0;
50, 3605 57 73 59;
51, 3664 57 0 122;
52, 3786 66 76 187;
53, 3973 66 0 0;
54, 3973 78 110 75;
55, 4048 78 0 0;
56, 4048 77 95 37;
57, 4085 77 0 0;
58, 4085 78 87 85;
59, 4170 78 0 43;
60, 4213 45 89 59;
61, 4272 45 0 0;
62, 4272 44 87 101;
63, 4373 44 0 69;
64, 4442 95 82 75;
65, 4517 95 0 192;
66, 4709 57 68 96;
67, 4805 57 0 0;
68, 4805 56 62 133;
69, 4938 56 0 0;
70, 4938 55 61 70;
71, 5008 55 0 0;
72, 5008 54 57 32;
73, 5040 54 0 368;
74, 5408 58 84 42;
75, 5450 58 0 48;
76, 5498 78 98 70;
77, 5568 78 0 0;
78, 5568 57 87 53;
79, 5621 57 0 0;
80, 5621 58 92 101;
81, 5722 58 0 0;
82, 5722 60 74 64;
83, 5786 60 0 0;
84, 5786 59 72 331;
85, 6117 59 0 0;
86, 6117 58 63 32;
87, 6149 58 0 0;
88, 6149 57 62 139;
89, 6288 57 0 341;
90, 6629 48 71 59;
91, 6688 48 0 0;
92, 6688 59 71 90;
93, 6778 59 0 0;
94, 6778 56 91 43;
95, 6821 56 0 0;
96, 6821 57 92 48;
97, 6869 57 0 0;
98, 6869 59 89 59;
99, 6928 59 0 0;
100, 6928 40 93 128;
101, 7056 40 0 0;
102, 7056 39 92 213;
103, 7269 39 0 0;
104, 7269 58 90 43;
105, 7312 58 0 448;
106, 7760 40 76 48;
107, 7808 40 0 277;
108, 8085 54 87 27;
109, 8112 54 0 74;
110, 8186 53 74 171;
111, 8357 53 0 0;
112, 8357 54 77 91;
113, 8448 54 0 0;
114, 8448 53 74 26;
115, 8474 53 0 43;
116, 8517 55 78 59;
117, 8576 55 0 0;
118, 8576 54 72 69;
119, 8645 54 0 0;
120, 8645 53 76 53;
121, 8698 53 0 0;
122, 8698 54 73 102;
123, 8800 54 0 154;
