240, 15333 56 90 202;
241, 15535 56 0 0;
242, 15535 55 75 75;
243, 15610 55 0 0;
244, 15610 56 63 43;
245, 15653 56 0 0;
246, 15653 57 65 208;
247, 15861 57 0 0;
248, 15861 59 82 64;
249, 15925 59 0 0;
250, 15925 56 84 58;
251, 15983 56 0 0;
252, 15983 55 79 75;
253, 16058 55 0 0;
254, 16058 56 77 53;
255, 16111 56 0 0;
256, 16111 57 70 43;
257, 16154 57 0 43;
258, 16197 76 94 80;
259, 16277 76 0 138;
260, 16415 74 55 27;
261, 16442 74 0 139;
262, 16581 78 107 53;
263, 16634 78 0 0;
264, 16634 77 111 32;
265, 16666 77 0 0;
266, 16666 65 93 192;
267, 16858 65 0 0;
268, 16858 67 95 37;
269, 16895 67 0 0;
270, 16895 68 94 27;
271, 16922 68 0 0;
272, 16922 67 94 160;
273, 17082 67 0 0;
274, 17082 66 85 229;
275, 17311 66 0 347;
276, 17658 62 88 32;
277, 17690 62 0 0;
278, 17690 61 74 107;
279, 17797 61 0 0;
280, 17797 59 78 74;
281, 17871 59 0 43;
282, 17914 62 89 32;
283, 17946 62 0 0;
284, 17946 63 93 107;
285, 18053 63 0 0;
286, 18053 62 88 53;
287, 18106 62 0 0;
288, 18106 74 93 53;
289, 18159 74 0 0;
290, 18159 62 97 198;
291, 18357 62 0 0;
292, 18357 61 87 48;
293, 18405 61 0 0;
294, 18405 62 83 320;
295, 18725 62 0 0;
296, 18725 63 84 85;
297, 18810 63 0 0;
298, 18810 62 82 149;
299, 18959 62 0 0;
300, 18959 61 93 38;
301, 18997 61 0 0;
302, 18997 60 89 26;
303, 19023 60 0 203;
304, 19226 78 62 96;
305, 19322 78 0 64;
306, 19386 65 85 64;
307, 19450 65 0 0;
308, 19450 67 83 53;
309, 19503 67 0 0;
310, 19503 66 74 160;
311, 19663 66 0 192;
312, 19855 66 82 288;
313, 20143 66 0 0;
314, 20143 47 68 102;
315, 20245 47 0 0;
316, 20245 66 68 122;
317, 20367 66 0 384;
318, 20751 44 80 43;
319, 20794 44 0 224;
320, 21018 38 88 48;
321, 21066 38 0 0;
322, 21066 56 86 37;
323, 21103 56 0 128;
324, 21231 56 84 43;
325, 21274 56 0 0;
326, 21274 55 85 32;
327, 21306 55 0 165;
328, 21471 77 88 80;
329, 21551 77 0 64;
330, 21615 56 77 54;
331, 21669 56 0 0;
332, 21669 43 80 32;
333, 21701 43 0 0;
334, 21701 56 79 106;
335, 21807 56 0 0;
336, 21807 55 69 182;
337, 21989 55 0 32;
338, 22021 55 86 368;
339, 22389 55 0 128;
340, 22517 55 89 48;
341, 22565 55 0 37;
342, 22602 54 78 27;
343, 22629 54 0 0;
344, 22629 65 75 32;
345, 22661 65 0 0;
346, 22661 54 62 21;
347, 22682 54 0 235;
348, 22917 57 89 122;
349, 23039 57 0 48;
350, 23087 54 67 75;
351, 23162 54 0 32;
352, 23194 57 73 32;
353, 23226 57 0 0;
354, 23226 56 84 48;
355, 23274 56 0 0;
356, 23274 55 80 117;
357, 23391 55 0 123;
358, 23514 42 77 48;
359, 23562 42 0 0;
360, 23562 55 75 32;
361, 23594 55 0 0;
362, 23594 54 72 192;
363, 23786 54 0 0;
364, 23786 78 88 32;
365, 23818 78 0 0;
366, 23818 54 87 27;
367, 23845 54 0 0;
368, 23845 78 90 48;
369, 23893 78 0 90;
370, 23983 55 84 96;
371, 24079 55 0 0;
372, 24079 74 91 43;
373, 24122 74 0 0;
374, 24122 55 93 85;
375, 24207 55 0 102;
376, 24309 55 73 53;
377, 24362 55 0 0;
378, 24362 54 69 91;
379, 24453 54 0 0;
380, 24453 55 70 32;
381, 24485 55 0 0;
382, 24485 56 77 53;
383, 24538 56 0 0;
384, 24538 55 74 53;
385, 24591 55 0 32;
386, 24623 78 87 38;
387, 24661 78 0 64;
388, 24725 53 89 26;
389, 24751 53 0 0;
390, 24751 54 86 123;
391, 24874 54 0 48;
392, 24922 55 76 96;
393, 25018 55 0 0;
394, 25018 56 74 43;
395, 25061 56 0 0;
396, 25061 55 78 176;
397, 25237 55 0 0;
398, 25237 53 71 85;
399, 25322 53 0 357;
400, 25679 65 98 267;
401, 25946 65 0 0;
402, 25946 66 82 43;
403, 25989 66 0 0;
404, 25989 79 109 53;
405, 26042 79 0 0;
406, 26042 78 119 368;
407, 26410 78 0 0;
408, 26410 77 115 37;
409, 26447 77 0 0;
410, 26447 76 99 70;
411, 26517 76 0 0;
412, 26517 78 80 58;
413, 26575 78 0 48;
414, 26623 78 68 43;
415, 26666 78 0 155;
416, 26821 62 83 106;
417, 26927 62 0 0;
418, 26927 61 86 43;
419, 26970 61 0 0;
420, 26970 79 95 64;
421, 27034 79 0 0;
422, 27034 60 89 107;
423, 27141 60 0 0;
424, 27141 79 62 42;
425, 27183 79 0 0;
426, 27183 61 82 411;
427, 27594 61 0 0;
428, 27594 62 89 27;
429, 27621 62 0 0;
430, 27621 61 77 42;
431, 27663 61 0 0;
432, 27663 62 71 96;
433, 27759 62 0 0;
434, 27759 61 69 107;
435, 27866 61 0 0;
436, 27866 62 73 117;
437, 27983 62 0 374;
438, 28357 56 84 192;
439, 28549 56 0 80;
440, 28629 58 85 58;
441, 28687 58 0 0;
442, 28687 57 90 64;
443, 28751 57 0 0;
444, 28751 56 92 54;
445, 28805 56 0 0;
446, 28805 57 84 218;
447, 29023 57 0 0;
448, 29023 58 84 38;
449, 29061 58 0 0;
450, 29061 57 87 128;
451, 29189 57 0 0;
452, 29189 69 87 53;
453, 29242 69 0 85;
454, 29327 57 85 70;
455, 29397 57 0 0;
456, 29397 56 89 58;
457, 29455 56 0 0;
458, 29455 57 91 320;
459, 29775 57 0 0;
460, 29775 77 93 160;
461, 29935 77 0 0;
462, 29935 28 88 134;
463, 30069 28 0 0;
464, 30069 76 84 69;
465, 30138 76 0 421;
466, 30559 58 77 48;
467, 30607 58 0 96;
468, 30703 52 66 96;
469, 30799 52 0 54;
470, 30853 57 81 149;
471, 31002 57 0 64;
472, 31066 53 64 53;
473, 31119 53 0 0;
474, 31119 54 59 54;
475, 31173 54 0 0;
476, 31173 53 56 74;
477, 31247 53 0 112;
478, 31359 56 81 27;
479, 31386 56 0 53;
480, 31439 41 63 38;
481, 31477 41 0 0;
482, 31477 53 63 90;
483, 31567 53 0 64;
484, 31631 57 88 54;
485, 31685 57 0 0;
486, 31685 56 92 80;
487, 31765 56 0 0;
488, 31765 57 83 80;
489, 31845 57 0 0;
490, 31845 78 90 32;
491, 31877 78 0 0;
492, 31877 54 86 202;
493, 32079 54 0 0;
494, 32079 55 76 70;
495, 32149 55 0 48;
496, 32197 56 68 42;
497, 32239 56 0 0;
498, 32239 55 61 107;
499, 32346 55 0 32;
500, 32378 55 37 85;
501, 32463 55 0 64;
502, 32527 56 88 75;
503, 32602 56 0 0;
504, 32602 54 83 277;
505, 32879 54 0 0;
506, 32879 55 83 43;
507, 32922 55 0 85;
508, 33007 55 84 43;
509, 33050 55 0 53;
510, 33103 54 79 75;
511, 33178 54 0 107;
512, 33285 57 64 42;
513, 33327 57 0 118;
514, 33445 74 89 48;
515, 33493 74 0 0;
516, 33493 53 79 64;
517, 33557 53 0 0;
518, 33557 54 77 144;
519, 33701 54 0 0;
520, 33701 56 88 32;
521, 33733 56 0 0;
522, 33733 55 82 106;
523, 33839 55 0 118;
524, 33957 55 81 37;
525, 33994 55 0 85;
526, 34079 57 70 54;
527, 34133 57 0 58;
528, 34191 55 79 150;
529, 34341 55 0 0;
530, 34341 74 92 90;
531, 34431 74 0 0;
532, 34431 55 91 38;
533, 34469 55 0 0;
534, 34469 77 85 32;
535, 34501 77 0 170;
536, 34671 62 69 64;
537, 34735 62 0 0;
538, 34735 76 104 192;
539, 34927 76 0 0;
540, 34927 61 78 38;
541, 34965 61 0 0;
542, 34965 62 70 26;
543, 34991 62 0 0;
544, 34991 63 73 128;
545, 35119 63 0 0;
546, 35119 61 79 64;
547, 35183 61 0 0;
548, 35183 60 87 64;
549, 35247 60 0 0;
550, 35247 59 83 102;
551, 35349 59 0 0;
552, 35349 58 89 85;
553, 35434 58 0 91;
554, 35525 58 74 42;
555, 35567 58 0 235;
556, 35802 78 110 75;
557, 35877 78 0 0;
558, 35877 66 88 202;
559, 36079 66 0 0;
560, 36079 79 105 80;
561, 36159 79 0 0;
562, 36159 78 116 192;
563, 36351 78 0 0;
564, 36351 66 107 80;
565, 36431 66 0 0;
566, 36431 65 105 43;
567, 36474 65 0 0;
568, 36474 76 112 37;
569, 36511 76 0 0;
570, 36511 75 117 70;
571, 36581 75 0 565;
572, 37146 64 88 91;
573, 37237 64 0 106;
574, 37343 61 80 112;
575, 37455 61 0 0;
576, 37455 60 81 70;
577, 37525 60 0 0;
578, 37525 61 92 37;
579, 37562 61 0 0;
580, 37562 60 90 32;
581, 37594 60 0 0;
582, 37594 61 87 187;
583, 37781 61 0 0;
584, 37781 63 103 80;
585, 37861 63 0 458;
586, 38319 59 91 358;
587, 38677 59 0 0;
588, 38677 58 91 58;
589, 38735 58 0 0;
590, 38735 59 94 43;
591, 38778 59 0 0;
592, 38778 71 98 75;
593, 38853 71 0 0;
594, 38853 70 95 74;
595, 38927 70 0 0;
596, 38927 58 90 192;
597, 39119 58 0 0;
598, 39119 57 97 54;
599, 39173 57 0 0;
600, 39173 76 95 42;
601, 39215 76 0 75;
602, 39290 57 88 64;
603, 39354 57 0 261;
604, 39615 67 85 80;
605, 39695 67 0 0;
606, 39695 66 80 160;
607, 39855 66 0 0;
608, 39855 65 79 59;
609, 39914 65 0 0;
610, 39914 64 98 53;
611, 39967 64 0 0;
612, 39967 75 94 43;
613, 40010 75 0 0;
614, 40010 67 86 112;
615, 40122 67 0 0;
616, 40122 66 69 171;
617, 40293 66 0 0;
618, 40293 78 109 170;
619, 40463 78 0 96;
620, 40559 77 56 43;
621, 40602 77 0 0;
622, 40602 78 42 91;
623, 40693 78 0 197;
624, 40890 57 87 133;
625, 41023 57 0 0;
626, 41023 58 81 262;
627, 41285 58 0 0;
628, 41285 59 73 42;
629, 41327 59 0 0;
630, 41327 58 87 96;
631, 41423 58 0 75;
632, 41498 76 89 53;
633, 41551 76 0 139;
634, 41690 41 92 85;
635, 41775 41 0 75;
636, 41850 39 89 117;
637, 41967 39 0 80;
638, 42047 58 59 166;
639, 42213 58 0 0;
640, 42213 65 85 53;
641, 42266 65 0 0;
642, 42266 77 102 64;
643, 42330 77 0 0;
644, 42330 76 99 75;
645, 42405 76 0 0;
646, 42405 64 99 160;
647, 42565 64 0 0;
648, 42565 79 109 128;
649, 42693 79 0 0;
650, 42693 78 112 410;
651, 43103 78 0 0;
652, 43103 74 95 59;
653, 43162 74 0 0;
654, 43162 66 85 37;
655, 43199 66 0 0;
656, 43199 67 83 27;
657, 43226 67 0 0;
658, 43226 68 79 85;
659, 43311 68 0 0;
660, 43311 67 68 139;
661, 43450 67 0 0;
662, 43450 66 56 37;
663, 43487 66 0 0;
664, 43487 65 76 48;
665, 43535 65 0 0;
666, 43535 76 101 27;
667, 43562 76 0 0;
668, 43562 64 89 155;
669, 43717 64 0 0;
670, 43717 67 83 32;
671, 43749 67 0 0;
672, 43749 68 81 64;
673, 43813 68 0 0;
674, 43813 67 86 202;
675, 44015 67 0 0;
676, 44015 64 88 54;
677, 44069 64 0 0;
678, 44069 70 90 32;
679, 44101 70 0 234;
680, 44335 61 80 43;
681, 44378 61 0 0;
682, 44378 62 91 96;
683, 44474 62 0 117;
684, 44591 63 85 32;
685, 44623 63 0 0;
686, 44623 75 110 91;
687, 44714 75 0 0;
688, 44714 74 100 155;
689, 44869 74 0 0;
690, 44869 61 73 64;
691, 44933 61 0 0;
692, 44933 74 60 32;
693, 44965 74 0 0;
694, 44965 61 68 74;
695, 45039 61 0 0;
696, 45039 62 80 64;
697, 45103 62 0 0;
698, 45103 74 106 54;
699, 45157 74 0 0;
700, 45157 73 98 96;
701, 45253 73 0 0;
702, 45253 62 81 90;
703, 45343 62 0 0;
704, 45343 61 85 38;
705, 45381 61 0 0;
706, 45381 62 96 138;
707, 45519 62 0 0;
708, 45519 61 86 171;
709, 45690 61 0 0;
710, 45690 63 101 43;
711, 45733 63 0 0;
712, 45733 62 96 32;
713, 45765 62 0 442;
714, 46207 59 86 48;
715, 46255 59 0 86;
716, 46341 63 95 42;
717, 46383 63 0 0;
718, 46383 62 91 118;
719, 46501 62 0 48;
720, 46549 70 89 58;
721, 46607 70 0 96;
722, 46703 78 89 75;
723, 46778 78 0 0;
724, 46778 58 80 53;
725, 46831 58 0 0;
726, 46831 70 89 32;
727, 46863 70 0 0;
728, 46863 58 88 96;
729, 46959 58 0 0;
730, 46959 59 90 208;
731, 47167 59 0 0;
732, 47167 58 77 32;
733, 47199 58 0 0;
734, 47199 70 88 123;
735, 47322 70 0 107;
736, 47429 56 81 64;
737, 47493 56 0 0;
738, 47493 58 83 32;
739, 47525 58 0 0;
740, 47525 59 95 42;
741, 47567 59 0 0;
742, 47567 39 96 75;
743, 47642 39 0 0;
744, 47642 58 93 43;
745, 47685 58 0 165;
746, 47850 56 88 69;
747, 47919 56 0 0;
748, 47919 44 85 86;
749, 48005 44 0 0;
750, 48005 42 81 85;
751, 48090 42 0 283;
752, 48373 66 82 58;
753, 48431 66 0 0;
754, 48431 68 97 32;
755, 48463 68 0 0;
756, 48463 67 96 38;
757, 48501 67 0 0;
758, 48501 66 90 58;
759, 48559 66 0 0;
760, 48559 65 83 203;
761, 48762 65 0 0;
762, 48762 63 95 69;
763, 48831 63 0 0;
764, 48831 75 100 75;
765, 48906 75 0 0;
766, 48906 67 88 37;
767, 48943 67 0 0;
768, 48943 66 81 187;
769, 49130 66 0 32;
770, 49162 78 110 37;
771, 49199 78 0 0;
772, 49199 77 105 64;
773, 49263 77 0 107;
774, 49370 77 65 32;
775, 49402 77 0 0;
776, 49402 78 58 32;
777, 49434 78 0 0;
778, 49434 77 61 32;
779, 49466 77 0 0;
780, 49466 78 50 149;
781, 49615 78 0 0;
782, 49615 74 89 150;
783, 49765 74 0 0;
784, 49765 63 72 96;
785, 49861 63 0 149;
786, 50010 60 94 267;
787, 50277 60 0 0;
788, 50277 61 87 85;
789, 50362 61 0 0;
790, 50362 60 87 48;
791, 50410 60 0 0;
792, 50410 61 79 37;
793, 50447 61 0 0;
794, 50447 60 91 118;
795, 50565 60 0 0;
796, 50565 61 79 128;
797, 50693 61 0 0;
798, 50693 62 94 42;
799, 50735 62 0 0;
800, 50735 77 91 107;
801, 50842 77 0 0;
802, 50842 61 74 299;
803, 51141 61 0 0;
804, 51141 62 74 64;
805, 51205 62 0 0;
806, 51205 61 88 229;
807, 51434 61 0 0;
808, 51434 75 103 176;
809, 51610 75 0 0;
810, 51610 74 71 75;
811, 51685 74 0 0;
812, 51685 62 55 48;
813, 51733 62 0 0;
814, 51733 74 93 32;
815, 51765 74 0 0;
816, 51765 62 88 176;
817, 51941 62 0 0;
818, 51941 61 83 64;
819, 52005 61 0 0;
820, 52005 62 77 149;
821, 52154 62 0 0;
822, 52154 61 92 75;
823, 52229 61 0 0;
824, 52229 60 80 32;
825, 52261 60 0 0;
826, 52261 61 68 192;
827, 52453 61 0 0;
828, 52453 62 97 32;
829, 52485 62 0 0;
830, 52485 74 96 32;
831, 52517 74 0 0;
832, 52517 62 71 48;
833, 52565 62 0 0;
834, 52565 74 92 37;
835, 52602 74 0 0;
836, 52602 61 93 229;
837, 52831 61 0 0;
838, 52831 73 89 123;
839, 52954 73 0 0;
840, 52954 61 90 251;
841, 53205 61 0 0;
842, 53205 60 60 58;
843, 53263 60 0 0;
844, 53263 61 69 80;
845, 53343 61 0 0;
846, 53343 73 89 112;
847, 53455 73 0 0;
848, 53455 62 81 75;
849, 53530 62 0 0;
850, 53530 73 93 53;
851, 53583 73 0 0;
852, 53583 61 70 96;
853, 53679 61 0 0;
854, 53679 60 70 139;
855, 53818 60 0 0;
856, 53818 61 76 165;
857, 53983 61 0 0;
858, 53983 62 69 16;
859, 53999 62 0 0;
860, 53999 61 69 150;
861, 54149 61 0 0;
862, 54149 60 72 117;
863, 54266 60 0 0;
864, 54266 61 73 53;
865, 54319 61 0 0;
866, 54319 60 74 160;
867, 54479 60 0 0;
868, 54479 59 73 32;
869, 54511 59 0 0;
870, 54511 60 68 64;
871, 54575 60 0 0;
872, 54575 59 83 358;
873, 54933 59 0 0;
874, 54933 58 79 106;
875, 55039 58 0 0;
876, 55039 57 89 288;
877, 55327 57 0 155;
878, 55482 59 99 32;
879, 55514 59 0 0;
880, 55514 60 101 133;
881, 55647 60 0 0;
882, 55647 67 90 112;
883, 55759 67 0 0;
884, 55759 66 82 96;
885, 55855 66 0 0;
886, 55855 65 77 43;
887, 55898 65 0 0;
888, 55898 64 72 43;
889, 55941 64 0 0;
890, 55941 65 77 42;
891, 55983 65 0 0;
892, 55983 66 80 128;
893, 56111 66 0 0;
894, 56111 65 73 86;
895, 56197 65 0 64;
896, 56261 78 104 96;
897, 56357 78 0 0;
898, 56357 77 103 64;
899, 56421 77 0 96;
900, 56517 76 93 53;
901, 56570 76 0 715;
902, 57285 43 72 277;
903, 57562 43 0 69;
904, 57631 78 88 27;
905, 57658 78 0 352;
906, 58010 55 60 21;
907, 58031 55 0 0;
908, 58031 56 82 59;
909, 58090 56 0 144;
910, 58234 67 85 213;
911, 58447 67 0 0;
912, 58447 66 67 187;
913, 58634 66 0 0;
914, 58634 65 86 101;
915, 58735 65 0 43;
916, 58778 67 73 43;
917, 58821 67 0 0;
918, 58821 66 70 106;
919, 58927 66 0 0;
920, 58927 65 76 32;
921, 58959 65 0 64;
922, 59023 78 108 80;
923, 59103 78 0 0;
924, 59103 75 107 27;
925, 59130 75 0 0;
926, 59130 64 91 64;
927, 59194 64 0 0;
928, 59194 66 81 43;
929, 59237 66 0 42;
930, 59279 66 71 176;
931, 59455 66 0 102;
932, 59557 78 101 74;
933, 59631 78 0 0;
934, 59631 41 99 54;
935, 59685 41 0 42;
936, 59727 76 93 32;
937, 59759 76 0 0;
938, 59759 75 92 86;
939, 59845 75 0 373;
940, 60218 67 95 409;
941, 60627 67 0 0;
942, 60627 66 82 60;
943, 60687 66 0 0;
944, 60687 72 111 64;
945, 60751 72 0 0;
946, 60751 71 111 64;
947, 60815 71 0 0;
948, 60815 70 108 75;
949, 60890 70 0 0;
950, 60890 69 100 64;
951, 60954 69 0 0;
952, 60954 71 90 91;
953, 61045 71 0 0;
954, 61045 63 97 26;
955, 61071 63 0 86;
956, 61157 67 97 208;
957, 61365 67 0 0;
958, 61365 66 90 101;
959, 61466 66 0 0;
960, 61466 76 104 75;
961, 61541 76 0 0;
962, 61541 65 87 85;
963, 61626 65 0 0;
964, 61626 78 110 64;
965, 61690 78 0 0;
966, 61690 66 91 75;
967, 61765 66 0 0;
968, 61765 64 88 138;
969, 61903 64 0 0;
970, 61903 68 98 80;
971, 61983 68 0 0;
972, 61983 67 93 267;
973, 62250 67 0 0;
974, 62250 66 85 112;
975, 62362 66 0 352;
976, 62714 66 90 32;
977, 62746 66 0 0;
978, 62746 67 98 197;
979, 62943 67 0 0;
980, 62943 66 86 38;
981, 62981 66 0 0;
982, 62981 78 105 32;
983, 63013 78 0 0;
984, 63013 66 94 181;
985, 63194 66 0 0;
986, 63194 71 109 107;
987, 63301 71 0 0;
988, 63301 70 110 106;
989, 63407 70 0 0;
990, 63407 69 103 123;
991, 63530 69 0 0;
992, 63530 66 96 117;
993, 63647 66 0 0;
994, 63647 79 103 48;
995, 63695 79 0 0;
996, 63695 67 91 32;
997, 63727 67 0 0;
998, 63727 66 87 54;
999, 63781 66 0 0;
1000, 63781 65 93 106;
1001, 63887 65 0 0;
1002, 63887 66 89 32;
1003, 63919 66 0 0;
1004, 63919 78 100 32;
1005, 63951 78 0 0;
1006, 63951 79 99 75;
1007, 64026 79 0 0;
1008, 64026 65 89 208;
1009, 64234 65 0 0;
1010, 64234 71 106 27;
1011, 64261 71 0 0;
1012, 64261 72 108 42;
1013, 64303 72 0 0;
1014, 64303 71 106 43;
1015, 64346 71 0 0;
1016, 64346 70 109 213;
1017, 64559 70 0 0;
1018, 64559 69 104 96;
1019, 64655 69 0 0;
1020, 64655 67 98 86;
1021, 64741 67 0 0;
1022, 64741 69 90 64;
1023, 64805 69 0 53;
1024, 64858 68 65 96;
1025, 64954 68 0 224;
1026, 65178 63 89 43;
1027, 65221 63 0 0;
1028, 65221 62 87 42;
1029, 65263 62 0 0;
1030, 65263 61 74 91;
1031, 65354 61 0 0;
1032, 65354 62 85 48;
1033, 65402 62 0 0;
1034, 65402 61 65 32;
1035, 65434 61 0 53;
1036, 65487 62 98 304;
1037, 65791 62 0 0;
1038, 65791 58 79 27;
1039, 65818 58 0 0;
1040, 65818 70 81 32;
1041, 65850 70 0 43;
1042, 65893 60 83 64;
1043, 65957 60 0 0;
1044, 65957 59 90 218;
1045, 66175 59 0 27;
1046, 66202 60 76 117;
1047, 66319 60 0 75;
1048, 66394 59 76 96;
1049, 66490 59 0 43;
1050, 66533 58 91 96;
1051, 66629 58 0 64;
1052, 66693 59 82 192;
1053, 66885 59 0 0;
1054, 66885 46 89 42;
1055, 66927 46 0 0;
1056, 66927 58 86 75;
1057, 67002 58 0 0;
1058, 67002 57 81 53;
1059, 67055 57 0 0;
1060, 67055 58 71 54;
1061, 67109 58 0 80;
1062, 67189 58 89 80;
1063, 67269 58 0 293;
1064, 67562 66 80 32;
1065, 67594 66 0 0;
1066, 67594 67 98 197;
1067, 67791 67 0 0;
1068, 67791 66 86 70;
1069, 67861 66 0 0;
1070, 67861 79 101 37;
1071, 67898 79 0 0;
1072, 67898 66 86 53;
1073, 67951 66 0 0;
1074, 67951 67 70 96;
1075, 68047 67 0 0;
1076, 68047 72 103 27;
1077, 68074 72 0 0;
1078, 68074 71 97 69;
1079, 68143 71 0 0;
1080, 68143 70 92 59;
1081, 68202 70 0 0;
1082, 68202 67 100 155;
1083, 68357 67 0 0;
1084, 68357 74 103 32;
1085, 68389 74 0 202;
1086, 68591 71 96 32;
1087, 68623 71 0 0;
