310, 40560 68 83 405;
311, 40965 68 0 0;
312, 40965 67 86 160;
313, 41125 67 0 0;
314, 41125 65 81 171;
315, 41296 65 0 0;
316, 41296 61 70 224;
317, 41520 61 0 0;
318, 41520 62 82 160;
319, 41680 62 0 0;
320, 41680 58 76 181;
321, 41861 58 0 0;
322, 41861 55 72 213;
323, 42074 55 0 0;
324, 42074 60 77 256;
325, 42330 60 0 0;
326, 42330 65 68 320;
327, 42650 65 0 0;
328, 42650 59 36 310;
329, 42960 59 0 0;
330, 42960 58 76 277;
331, 43237 58 0 0;
332, 43237 51 60 1131;
333, 44368 51 0 1002;
334, 45370 74 101 1056;
335, 46426 74 0 0;
336, 46426 70 96 182;
337, 46608 70 0 0;
338, 46608 67 100 149;
339, 46757 67 0 0;
340, 46757 63 89 139;
341, 46896 63 0 0;
342, 46896 59 81 160;
343, 47056 59 0 0;
344, 47056 58 87 192;
345, 47248 58 0 0;
346, 47248 54 90 202;
347, 47450 54 0 0;
348, 47450 53 92 171;
349, 47621 53 0 0;
350, 47621 51 85 213;
351, 47834 51 0 0;
352, 47834 50 84 630;
353, 48464 50 0 0;
354, 48464 65 93 725;
355, 49189 65 0 0;
356, 49189 77 74 757;
357, 49946 77 0 0;
358, 49946 74 81 171;
359, 50117 74 0 0;
360, 50117 70 83 139;
361, 50256 70 0 0;
362, 50256 67 90 160;
363, 50416 67 0 0;
364, 50416 63 84 149;
365, 50565 63 0 0;
366, 50565 62 84 171;
367, 50736 62 0 0;
368, 50736 58 76 224;
369, 50960 58 0 0;
370, 50960 54 73 234;
371, 51194 54 0 0;
372, 51194 57 81 267;
373, 51461 57 0 0;
374, 51461 69 78 213;
375, 51674 69 0 0;
376, 51674 70 85 224;
377, 51898 70 0 0;
378, 51898 65 75 224;
379, 52122 65 0 0;
380, 52122 61 81 235;
381, 52357 61 0 0;
382, 52357 60 85 256;
383, 52613 60 0 0;
384, 52613 62 79 811;
385, 53424 62 0 1205;
386, 54629 72 109 992;
387, 55621 72 0 0;
388, 55621 70 99 160;
389, 55781 70 0 0;
390, 55781 67 103 128;
391, 55909 67 0 0;
392, 55909 64 87 139;
393, 56048 64 0 0;
394, 56048 60 89 128;
395, 56176 60 0 0;
396, 56176 61 92 160;
397, 56336 61 0 0;
398, 56336 64 88 149;
399, 56485 64 0 0;
400, 56485 70 95 149;
401, 56634 70 0 0;
402, 56634 72 97 171;
403, 56805 72 0 0;
404, 56805 73 91 256;
405, 57061 73 0 0;
406, 57061 70 98 171;
407, 57232 70 0 0;
408, 57232 73 92 170;
409, 57402 73 0 0;
410, 57402 72 99 139;
411, 57541 72 0 0;
412, 57541 70 93 149;
413, 57690 70 0 0;
414, 57690 69 102 128;
415, 57818 69 0 0;
416, 57818 72 93 182;
417, 58000 72 0 0;
418, 58000 67 93 128;
419, 58128 67 0 0;
420, 58128 70 93 170;
421, 58298 70 0 0;
422, 58298 69 99 278;
423, 58576 69 0 0;
424, 58576 65 87 160;
425, 58736 65 0 0;
426, 58736 70 90 320;
427, 59056 70 0 0;
428, 59056 72 93 768;
429, 59824 72 0 0;
430, 59824 69 91 96;
431, 59920 69 0 0;
432, 59920 70 94 138;
433, 60058 70 0 0;
434, 60058 67 94 96;
435, 60154 67 0 0;
436, 60154 69 95 128;
437, 60282 69 0 0;
438, 60282 72 86 139;
439, 60421 72 0 0;
440, 60421 70 90 160;
441, 60581 70 0 0;
442, 60581 67 92 128;
443, 60709 67 0 0;
444, 60709 70 89 149;
445, 60858 70 0 0;
446, 60858 69 93 160;
447, 61018 69 0 0;
448, 61018 66 89 128;
449, 61146 66 0 0;
450, 61146 68 80 150;
451, 61296 68 0 0;
452, 61296 67 92 170;
453, 61466 67 0 0;
454, 61466 65 85 160;
455, 61626 65 0 0;
456, 61626 66 82 235;
457, 61861 66 0 0;
458, 61861 63 81 181;
459, 62042 63 0 0;
460, 62042 69 86 160;
461, 62202 69 0 0;
462, 62202 70 89 790;
463, 62992 70 0 0;
464, 62992 65 82 138;
465, 63130 65 0 0;
466, 63130 63 81 150;
467, 63280 63 0 0;
468, 63280 67 80 106;
469, 63386 67 0 0;
470, 63386 68 88 75;
471, 63461 68 0 0;
472, 63461 70 83 85;
473, 63546 70 0 0;
474, 63546 68 85 118;
475, 63664 68 0 0;
476, 63664 66 85 85;
477, 63749 66 0 0;
478, 63749 67 85 277;
479, 64026 67 0 0;
480, 64026 63 76 416;
481, 64442 63 0 0;
482, 64442 69 89 224;
483, 64666 69 0 0;
484, 64666 70 90 1152;
485, 65818 70 0 0;
486, 65818 59 55 448;
487, 66266 59 0 0;
488, 66266 70 74 320;
489, 66586 70 0 0;
490, 66586 59 69 299;
491, 66885 59 0 0;
492, 66885 70 62 288;
493, 67173 70 0 0;
494, 67173 59 44 939;
495, 68112 59 0;
